RT,TYPE,SERIALNO,puma_id,HINCP,NP,place_id,SYNTHETIC_HID,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,479629,100,16700,2,01077010100,01077010100-406,-87.6607972388562,34.8019419803427,P,200,1,1,19,1,,13,1,3,900,1,4220,39,1,01077010100-406-480,,
H,1,844251,100,18500,2,01077010100,01077010100-407,-87.659345000842,34.8028256648251,P,1900,1,1,22,2,16,0,1,6,15500,1,3420,13,1,01077010100-407-481,,
H,1,844251,100,18500,2,01077010100,01077010100-407,-87.659345000842,34.8028256648251,P,1900,1,1,20,2,15,12,1,1,3000,1,5240,1,1,01077010100-407-482,,927919324
H,1,1257814,100,23120,2,01077010100,01077010100-408,-87.65853794581,34.8030275676126,P,100,1,2,20,2,15,0,1,6,120,1,4760,35,1,01077010100-408-483,,
H,1,1257814,100,23120,2,01077010100,01077010100-408,-87.65853794581,34.8030275676126,P,100,1,2,20,2,15,12,1,6,23000,1,2160,1,1,01077010100-408-484,,
H,1,1486197,100,20000,2,01077010100,01077010100-409,-87.6745395101805,34.8008511339869,P,1000,1,2,23,1,,0,1,6,0,1,2310,12,1,01077010100-409-485,,
H,1,1486197,100,20000,2,01077010100,01077010100-409,-87.6745395101805,34.8008511339869,P,1000,1,1,29,1,,12,1,1,20000,1,7840,13,1,01077010100-409-486,,401889050
H,1,1244627,100,16920,2,01077010100,01077010100-410,-87.6724914021465,34.8019097524465,P,1302,1,2,19,1,,0,1,1,8500,1,4720,1,1,01077010100-410-487,,803522481
H,1,1244627,100,16920,2,01077010100,01077010100-410,-87.6724914021465,34.8019097524465,P,1302,1,1,27,1,,13,1,3,8420,1,4110,1,1,01077010100-410-488,,
H,1,528372,100,16000,2,01077010100,01077010100-411,-87.6719734071755,34.8019098434799,P,100,1,1,21,2,15,0,1,1,11000,1,5240,1,1,01077010100-411-489,,420243164
H,1,528372,100,16000,2,01077010100,01077010100-411,-87.6719734071755,34.8019098434799,P,100,1,2,18,2,15,5,1,1,5000,1,4720,1,1,01077010100-411-490,,407385848
H,1,241044,100,24000,2,01077010100,01077010100-412,-87.6710875105478,34.80259669266,P,1000,1,1,21,1,,0,1,1,19000,1,9620,1,1,01077010100-412-491,,803510387
H,1,241044,100,24000,2,01077010100,01077010100-412,-87.6710875105478,34.80259669266,P,1000,1,2,17,2,14,1,1,1,5000,1,4720,24,1,01077010100-412-492,010153000528,545026379
H,1,828434,100,23000,2,01077010100,01077010100-413,-87.6712233646357,34.8023066219353,P,1100,1,1,24,2,15,0,1,1,15000,1,4020,1,1,01077010100-413-493,,967945494
H,1,828434,100,23000,2,01077010100,01077010100-413,-87.6712233646357,34.8023066219353,P,1100,1,2,25,1,,13,1,1,8000,1,4700,1,1,01077010100-413-494,,661197566
H,1,1257814,100,23120,2,01077010100,01077010100-414,-87.670159956343,34.8026084732853,P,100,1,2,20,2,15,0,1,6,120,1,4760,35,1,01077010100-414-495,,
H,1,1257814,100,23120,2,01077010100,01077010100-414,-87.670159956343,34.8026084732853,P,100,1,2,20,2,15,12,1,6,23000,1,2160,1,1,01077010100-414-496,,
H,1,1292445,100,21500,2,01077010100,01077010100-415,-87.669996470926,34.8027676402476,P,500,1,2,31,1,,0,1,3,21500,1,50,1,1,01077010100-415-497,,
H,1,1292445,100,21500,2,01077010100,01077010100-415,-87.669996470926,34.8027676402476,P,500,1,2,10,2,7,2,1,,,1,,1,9,01077010100-415-498,010201000772,
H,1,68214,100,17600,2,01077010100,01077010100-416,-87.6683699798621,34.8023216537899,P,1600,1,2,26,2,16,0,1,2,12000,1,2200,13,1,01077010100-416-499,,450048756
H,1,68214,100,17600,2,01077010100,01077010100-416,-87.6683699798621,34.8023216537899,P,1600,1,1,27,2,16,1,1,1,5600,1,2200,13,1,01077010100-416-500,,8944084
H,1,444250,100,19000,2,01077010100,01077010100-417,-87.668557647172,34.8015077538744,P,2500,1,1,31,1,,0,1,6,0,1,,1,1,01077010100-417-501,,
H,1,444250,100,19000,2,01077010100,01077010100-417,-87.668557647172,34.8015077538744,P,2500,1,1,34,1,,13,1,1,19000,1,4110,1,2,01077010100-417-502,,997143318
H,1,1148372,100,21600,2,01077010100,01077010100-418,-87.6691022604346,34.7997993974848,P,1900,1,2,34,2,15,0,2,1,3600,1,4020,6,1,01077010100-418-503,,400391234
H,1,1148372,100,21600,2,01077010100,01077010100-418,-87.6691022604346,34.7997993974848,P,1900,1,1,29,2,16,13,1,1,18000,1,2200,18,1,01077010100-418-504,,688956366
H,1,1263192,100,24900,2,01077010100,01077010100-419,-87.6707824271105,34.7987526107387,P,500,1,2,44,1,,0,1,1,21800,1,5810,17,1,01077010100-419-505,,544998081
H,1,1263192,100,24900,2,01077010100,01077010100-419,-87.6707824271105,34.7987526107387,P,500,1,2,18,1,,2,1,6,3100,1,5810,1,1,01077010100-419-506,,
H,1,378458,100,15000,2,01077010100,01077010100-420,-87.6707959744766,34.7990337156377,P,600,1,1,52,1,,0,1,6,15000,1,8965,1,1,01077010100-420-507,,
H,1,378458,100,15000,2,01077010100,01077010100-420,-87.6707959744766,34.7990337156377,P,600,1,2,21,1,,2,1,3,0,1,9920,1,1,01077010100-420-508,,
H,1,1324959,100,19500,2,01077010100,01077010100-421,-87.6722645610714,34.7986008697587,P,1600,1,1,45,1,,0,1,1,11000,1,4110,1,1,01077010100-421-509,,133752329
H,1,1324959,100,19500,2,01077010100,01077010100-421,-87.6722645610714,34.7986008697587,P,1600,1,2,44,1,,13,1,6,8500,1,,17,1,01077010100-421-510,,
H,1,1267195,100,20000,2,01077010100,01077010100-422,-87.6730148411655,34.797799131344,P,1000,1,2,45,1,,0,1,1,20000,1,4230,1,1,01077010100-422-511,,303756407
H,1,1267195,100,20000,2,01077010100,01077010100-422,-87.6730148411655,34.797799131344,P,1000,1,2,15,2,12,2,1,,0,1,,1,1,01077010100-422-512,010201000764,
H,1,218736,100,16000,2,01077010100,01077010100-423,-87.6737366466472,34.7975670037812,P,1303,1,2,46,1,,0,1,6,8400,1,,13,1,01077010100-423-513,,
H,1,218736,100,16000,2,01077010100,01077010100-423,-87.6737366466472,34.7975670037812,P,1303,1,1,52,1,,1,1,6,7600,1,6515,1,1,01077010100-423-514,,
H,1,1225785,100,18100,2,01077010100,01077010100-424,-87.6676781836042,34.8002511714286,P,2300,1,2,57,1,,0,1,3,6100,1,5300,1,1,01077010100-424-515,,
H,1,1225785,100,18100,2,01077010100,01077010100-424,-87.6676781836042,34.8002511714286,P,2300,1,2,67,1,,5,1,6,12000,1,,1,1,01077010100-424-516,,
H,1,1182181,100,23100,2,01077010100,01077010100-425,-87.6676055876906,34.8001529679178,P,1700,1,1,61,1,,0,1,1,18000,1,9600,26,1,01077010100-425-517,,803522689
H,1,1182181,100,23100,2,01077010100,01077010100-425,-87.6676055876906,34.8001529679178,P,1700,1,2,62,1,,1,1,6,5100,1,2300,26,1,01077010100-425-518,,
H,1,61851,100,17520,2,01077010100,01077010100-426,-87.6675126946363,34.8006147712929,P,1700,1,1,64,1,,0,1,3,17520,1,9130,1,1,01077010100-426-519,,
H,1,61851,100,17520,2,01077010100,01077010100-426,-87.6675126946363,34.8006147712929,P,1700,1,2,64,1,,1,1,6,0,1,5610,1,1,01077010100-426-520,,
H,1,587348,100,18100,2,01077010100,01077010100-427,-87.6660938490405,34.8009816883365,P,500,1,1,63,1,,0,1,6,18100,1,5000,1,1,01077010100-427-521,,
H,1,587348,100,18100,2,01077010100,01077010100-427,-87.6660938490405,34.8009816883365,P,500,1,2,57,1,,1,1,6,0,1,,1,1,01077010100-427-522,,
H,1,324162,100,24640,2,01077010100,01077010100-428,-87.665564973118,34.8013380339162,P,1100,1,1,65,1,,0,1,6,24640,1,,1,1,01077010100-428-523,,
H,1,324162,100,24640,2,01077010100,01077010100-428,-87.665564973118,34.8013380339162,P,1100,1,2,60,1,,1,1,6,0,1,,1,1,01077010100-428-524,,
H,1,408531,100,17000,2,01077010100,01077010100-429,-87.6678340170827,34.7998891625024,P,2703,1,2,68,1,,0,1,6,17000,1,,1,1,01077010100-429-525,,
H,1,408531,100,17000,2,01077010100,01077010100-429,-87.6678340170827,34.7998891625024,P,2703,1,1,41,1,,3,1,6,0,1,,13,1,01077010100-429-526,,
H,1,1405576,100,19100,2,01077010100,01077010100-430,-87.6752999026694,34.79944451731,P,200,1,2,66,1,,0,1,6,8900,1,,1,1,01077010100-430-527,,
H,1,1405576,100,19100,2,01077010100,01077010100-430,-87.6752999026694,34.79944451731,P,200,1,1,75,1,,1,1,6,10200,1,,1,1,01077010100-430-528,,
H,1,1210033,100,15000,2,01077010100,01077010100-431,-87.6743187779753,34.7999611833248,P,400,1,1,67,1,,0,1,6,7000,1,,1,1,01077010100-431-529,,
H,1,1210033,100,15000,2,01077010100,01077010100-431,-87.6743187779753,34.7999611833248,P,400,1,2,68,1,,1,1,6,8000,1,,1,1,01077010100-431-530,,
H,1,247227,100,19800,2,01077010100,01077010100-432,-87.6734681034639,34.8001621314149,P,100,1,2,85,1,,0,1,6,11000,1,,1,1,01077010100-432-531,,
H,1,247227,100,19800,2,01077010100,01077010100-432,-87.6734681034639,34.8001621314149,P,100,1,1,54,1,,2,1,6,8800,1,,1,1,01077010100-432-532,,
H,1,699030,100,19000,2,01077010100,01077010100-433,-87.6727690007667,34.8001806552743,P,2701,1,2,22,1,,0,1,1,15200,1,3600,1,2,01077010100-433-533,,133762609
H,1,699030,100,19000,2,01077010100,01077010100-433,-87.6727690007667,34.8001806552743,P,2701,1,2,26,2,15,12,1,1,3800,1,3600,1,2,01077010100-433-534,,545028466
H,1,349378,100,16300,2,01077010100,01077010100-434,-87.671788497816,34.8009322626616,P,1900,1,2,21,1,,0,1,1,6700,1,4120,1,2,01077010100-434-535,,133748129
H,1,349378,100,16300,2,01077010100,01077010100-434,-87.671788497816,34.8009322626616,P,1900,1,2,21,1,,5,1,1,9600,1,310,1,2,01077010100-434-536,,967944901
H,1,1491394,100,18000,2,01077010100,01077010100-435,-87.6723966232418,34.8000772804618,P,2300,1,2,22,1,,0,1,1,18000,1,7750,1,2,01077010100-435-537,,133755777
H,1,1491394,100,18000,2,01077010100,01077010100-435,-87.6723966232418,34.8000772804618,P,2300,1,1,3,1,,2,1,,,1,,1,2,01077010100-435-538,,
H,1,1197280,100,22500,2,01077010100,01077010100-436,-87.6701258669681,34.8012679790481,P,301,1,2,23,1,,0,1,1,4000,1,4720,5,2,01077010100-436-539,,987560315
H,1,1197280,100,22500,2,01077010100,01077010100-436,-87.6701258669681,34.8012679790481,P,301,1,1,25,1,,13,1,3,18500,1,8740,1,2,01077010100-436-540,,
H,1,20001,100,19050,2,01077010100,01077010100-437,-87.6706673794188,34.8011197814025,P,2702,1,2,27,2,15,0,1,3,16050,1,8300,1,2,01077010100-437-541,,
H,1,20001,100,19050,2,01077010100,01077010100-437,-87.6706673794188,34.8011197814025,P,2702,1,1,30,1,,13,1,1,3000,1,7340,1,2,01077010100-437-542,,545028524
H,1,305519,100,18200,2,01077010100,01077010100-438,-87.6694276164197,34.8018063172564,P,2000,1,2,26,1,,0,1,1,18200,1,4110,1,2,01077010100-438-543,,711965574
H,1,305519,100,18200,2,01077010100,01077010100-438,-87.6694276164197,34.8018063172564,P,2000,1,2,2,,,2,1,,,1,,1,9,01077010100-438-544,,
H,1,783966,100,24500,2,01077010100,01077010100-439,-87.6697123204895,34.8019082022187,P,2701,1,2,25,1,,0,1,2,24500,1,4720,1,2,01077010100-439-545,,644089013
H,1,783966,100,24500,2,01077010100,01077010100-439,-87.6697123204895,34.8019082022187,P,2701,1,2,24,1,,12,1,6,0,1,,1,2,01077010100-439-546,,
H,1,551481,100,20000,2,01077010100,01077010100-440,-87.6766487564032,34.8002757882192,P,1301,1,1,48,1,,0,1,1,20000,1,8740,1,2,01077010100-440-547,,620921494
H,1,551481,100,20000,2,01077010100,01077010100-440,-87.6766487564032,34.8002757882192,P,1301,1,2,3,1,,2,1,,,1,,1,2,01077010100-440-548,,
H,1,651415,100,22000,2,01077010100,01077010100-441,-87.6772522004235,34.8013049787088,P,1301,1,1,46,1,,0,1,1,22000,1,4220,1,2,01077010100-441-549,,987560364
H,1,651415,100,22000,2,01077010100,01077010100-441,-87.6772522004235,34.8013049787088,P,1301,1,1,7,2,3,2,1,,,1,,1,2,01077010100-441-550,010201000775,
H,1,1133811,100,15200,2,01077010100,01077010100-442,-87.6773466394283,34.8018520793361,P,2500,1,2,64,1,,0,1,1,6700,1,3600,1,2,01077010100-442-551,,608365193
H,1,1133811,100,15200,2,01077010100,01077010100-442,-87.6773466394283,34.8018520793361,P,2500,1,1,34,1,,2,1,6,8500,1,5610,1,2,01077010100-442-552,,
H,1,1189214,100,13600,2,01077010100,01077010100-443,-87.6793052960846,34.8031678775561,P,302,1,1,66,1,,0,1,6,7600,1,,1,2,01077010100-443-553,,
H,1,1189214,100,13600,2,01077010100,01077010100-443,-87.6793052960846,34.8031678775561,P,302,1,2,65,1,,1,1,6,6000,1,,1,2,01077010100-443-554,,
H,1,865753,100,15000,2,01077010100,01077010100-444,-87.6787937684284,34.803285579231,P,1600,1,2,33,2,16,0,1,6,15000,1,1020,36,6,01077010100-444-555,,
H,1,865753,100,15000,2,01077010100,01077010100-444,-87.6787937684284,34.803285579231,P,1600,1,1,47,1,,1,1,3,0,1,8140,18,1,01077010100-444-556,,
H,1,1216635,100,27000,2,01077010100,01077010100-445,-87.6776921496365,34.8018197531062,P,1302,1,1,21,1,,0,1,1,15000,1,120,1,1,01077010100-445-557,,249925660
H,1,1216635,100,27000,2,01077010100,01077010100-445,-87.6776921496365,34.8018197531062,P,1302,1,2,21,1,,13,1,1,12000,1,5820,30,1,01077010100-445-558,,133762609
H,1,1449851,100,32000,2,01077010100,01077010100-446,-87.67804521218,34.8013873794142,P,1600,1,1,24,1,,0,1,1,20000,1,9130,39,1,01077010100-446-559,,401889373
H,1,1449851,100,32000,2,01077010100,01077010100-446,-87.67804521218,34.8013873794142,P,1600,1,1,64,1,,6,1,6,12000,1,,1,1,01077010100-446-560,,
H,1,1388119,100,32000,2,01077010100,01077010100-447,-87.6785410381111,34.8029306891088,P,400,1,2,20,1,,0,1,6,0,1,,1,1,01077010100-447-561,,
H,1,1388119,100,32000,2,01077010100,01077010100-447,-87.6785410381111,34.8029306891088,P,400,1,1,22,1,,13,3,1,32000,1,7700,1,1,01077010100-447-562,,250694585
H,1,165855,100,28500,2,01077010100,01077010100-448,-87.6785647554364,34.8021610629109,P,200,1,1,30,1,,0,1,6,8500,1,,37,1,01077010100-448-563,,
H,1,165855,100,28500,2,01077010100,01077010100-448,-87.6785647554364,34.8021610629109,P,200,1,1,32,1,,5,1,1,20000,1,8220,37,1,01077010100-448-564,,803517028
H,1,165855,100,28500,2,01077010100,01077010100-449,-87.6758886876616,34.8016137959302,P,200,1,1,30,1,,0,1,6,8500,1,,37,1,01077010100-449-565,,
H,1,165855,100,28500,2,01077010100,01077010100-449,-87.6758886876616,34.8016137959302,P,200,1,1,32,1,,5,1,1,20000,1,8220,37,1,01077010100-449-566,,312145592
H,1,841674,100,30700,2,01077010100,01077010100-450,-87.6756764589946,34.8011216833515,P,600,1,2,50,1,,0,1,1,30700,1,4610,1,1,01077010100-450-567,,675097273
H,1,841674,100,30700,2,01077010100,01077010100-450,-87.6756764589946,34.8011216833515,P,600,1,2,10,2,6,2,1,,,1,,1,1,01077010100-450-568,010201000763,
H,1,252462,100,30000,2,01077010100,01077010100-451,-87.6692526462109,34.8005601899672,P,700,1,2,64,1,,0,1,6,18000,1,,13,1,01077010100-451-569,,
H,1,252462,100,30000,2,01077010100,01077010100-451,-87.6692526462109,34.8005601899672,P,700,1,1,46,1,,2,1,3,12000,1,420,13,1,01077010100-451-570,,
H,1,262777,100,25200,2,01077010100,01077010100-452,-87.669922138355,34.801760269807,P,2100,1,1,70,1,,0,1,6,25200,1,,1,1,01077010100-452-571,,
H,1,262777,100,25200,2,01077010100,01077010100-452,-87.669922138355,34.801760269807,P,2100,1,2,58,1,,1,1,6,0,1,,47,1,01077010100-452-572,,
H,1,616369,100,31700,2,01077010100,01077010100-453,-87.6704240556787,34.8023789606133,P,301,1,1,72,1,,0,1,3,21500,1,2040,47,1,01077010100-453-573,,
H,1,616369,100,31700,2,01077010100,01077010100-453,-87.6704240556787,34.8023789606133,P,301,1,2,68,1,,1,1,6,10200,1,5700,1,1,01077010100-453-574,,
H,1,1481406,100,25000,2,01077010100,01077010100-454,-87.665464017731,34.8021890593127,P,1302,1,2,22,1,,0,1,1,25000,1,5240,1,2,01077010100-454-575,,364729962
H,1,1481406,100,25000,2,01077010100,01077010100-454,-87.665464017731,34.8021890593127,P,1302,1,1,2,,,2,1,,,1,,1,2,01077010100-454-576,,
H,1,129258,100,34000,2,01077010100,01077010100-455,-87.6651871965105,34.8015206991325,P,900,1,2,30,1,,0,1,1,34000,1,3930,1,2,01077010100-455-577,,358764249
H,1,129258,100,34000,2,01077010100,01077010100-455,-87.6651871965105,34.8015206991325,P,900,1,2,1,,,2,1,,,1,,1,2,01077010100-455-578,,
H,1,386006,100,28000,2,01077010100,01077010100-456,-87.6643205775487,34.7994852107655,P,1301,1,2,50,1,,0,1,1,28000,1,5700,1,2,01077010100-456-579,,677392268
H,1,386006,100,28000,2,01077010100,01077010100-456,-87.6643205775487,34.7994852107655,P,1301,1,1,18,2,14,2,1,6,0,1,,1,2,01077010100-456-580,010153000528,
H,1,217820,100,35000,2,01077010100,01077010100-457,-87.659673677785,34.8004899034401,P,1200,1,2,22,1,,0,1,1,11000,1,2540,12,1,01077010100-457-581,,892482464
H,1,217820,100,35000,2,01077010100,01077010100-457,-87.659673677785,34.8004899034401,P,1200,1,1,22,1,,1,1,1,24000,1,4760,12,1,01077010100-457-582,,8944993
H,1,1466915,100,36000,2,01077010100,01077010100-458,-87.6601142586655,34.8003334738268,P,2400,1,1,34,1,,0,1,1,20000,1,9130,13,1,01077010100-458-583,,133759746
H,1,1466915,100,36000,2,01077010100,01077010100-458,-87.6601142586655,34.8003334738268,P,2400,1,2,27,1,,1,1,1,16000,1,9130,1,1,01077010100-458-584,,250695160
H,1,141813,100,46300,2,01077010100,01077010100-459,-87.6586451939871,34.8006561413113,P,200,1,1,48,1,,0,1,1,25000,1,9620,2,1,01077010100-459-585,,997143318
H,1,141813,100,46300,2,01077010100,01077010100-459,-87.6586451939871,34.8006561413113,P,200,1,2,49,1,,1,1,1,21300,1,4250,28,1,01077010100-459-586,,712055128
H,1,798160,100,37000,2,01077010100,01077010100-460,-87.6582974537005,34.801044632849,P,100,1,2,63,1,,0,1,1,21000,1,3600,1,1,01077010100-460-587,,513761254
H,1,798160,100,37000,2,01077010100,01077010100-460,-87.6582974537005,34.801044632849,P,100,1,2,61,1,,5,1,1,16000,1,3600,1,1,01077010100-460-588,,997143318
H,1,125923,100,35380,2,01077010100,01077010100-461,-87.6572439544993,34.8016017909136,P,500,1,2,69,1,,0,1,6,8480,1,4920,1,1,01077010100-461-589,,
H,1,125923,100,35380,2,01077010100,01077010100-461,-87.6572439544993,34.8016017909136,P,500,1,1,70,1,,1,1,6,26900,1,,1,1,01077010100-461-590,,
H,1,1121927,100,45400,2,01077010100,01077010100-462,-87.658162878615,34.801305543846,P,2701,1,2,65,1,,0,1,6,4000,1,3060,36,1,01077010100-462-591,,
H,1,1121927,100,45400,2,01077010100,01077010100-462,-87.658162878615,34.801305543846,P,2701,1,1,64,1,,1,1,3,41400,1,3060,17,1,01077010100-462-592,,
H,1,237790,100,46600,2,01077010100,01077010100-463,-87.6583256105578,34.8012825125538,P,2200,1,1,74,1,,0,1,6,35900,1,,1,1,01077010100-463-593,,
H,1,237790,100,46600,2,01077010100,01077010100-463,-87.6583256105578,34.8012825125538,P,2200,1,2,73,1,,1,1,6,10700,1,,1,1,01077010100-463-594,,
H,1,966077,100,61000,2,01077010100,01077010100-464,-87.6614216848758,34.8012932555895,P,2000,1,1,21,1,,0,1,1,23000,1,1550,1,1,01077010100-464-595,,644086050
H,1,966077,100,61000,2,01077010100,01077010100-464,-87.6614216848758,34.8012932555895,P,2000,1,1,21,1,,12,1,1,38000,1,3850,1,1,01077010100-464-596,,133760520
H,1,155022,100,68000,2,01077010100,01077010100-465,-87.6587191862853,34.8029758381392,P,2701,1,1,24,2,15,0,1,6,0,1,9130,1,1,01077010100-465-597,,
H,1,155022,100,68000,2,01077010100,01077010100-465,-87.6587191862853,34.8029758381392,P,2701,1,2,25,1,,1,1,1,68000,1,1430,48,1,01077010100-465-598,,704336544
H,1,534710,100,78000,2,01077010100,01077010100-466,-87.6586656975429,34.8030011542262,P,2500,1,1,23,1,,0,1,1,40000,1,2630,1,1,01077010100-466-599,,599400124
H,1,534710,100,78000,2,01077010100,01077010100-466,-87.6586656975429,34.8030011542262,P,2500,1,2,23,1,,1,1,1,38000,1,3255,21,1,01077010100-466-600,,803489137
H,1,966077,100,61000,2,01077010100,01077010100-467,-87.6584392287652,34.8018606097479,P,2000,1,1,21,1,,0,1,1,23000,1,1550,1,1,01077010100-467-601,,695794289
H,1,966077,100,61000,2,01077010100,01077010100-467,-87.6584392287652,34.8018606097479,P,2000,1,1,21,1,,12,1,1,38000,1,3850,1,1,01077010100-467-602,,251884706
H,1,42693,100,71000,2,01077010100,01077010100-468,-87.6578286167689,34.8012203717391,P,1304,1,2,24,2,15,0,1,1,21000,1,3420,51,1,01077010100-468-603,,644088528
H,1,42693,100,71000,2,01077010100,01077010100-468,-87.6578286167689,34.8012203717391,P,1304,1,1,31,1,,5,1,1,50000,1,1050,110,1,01077010100-468-604,,997143318
H,1,1452092,100,54800,2,01077010100,01077010100-469,-87.6572623464894,34.8008655580337,P,900,1,2,33,1,,0,1,1,54800,1,2310,1,1,01077010100-469-605,,513756577
H,1,1452092,100,54800,2,01077010100,01077010100-469,-87.6572623464894,34.8008655580337,P,900,1,1,14,2,9,2,1,,,1,,1,1,01077010100-469-606,010201000772,
H,1,114483,100,59000,2,01077010100,01077010100-470,-87.657292147557,34.8005683341736,P,2200,1,1,32,1,,0,1,1,59000,1,8965,28,1,01077010100-470-607,,927919316
H,1,114483,100,59000,2,01077010100,01077010100-470,-87.657292147557,34.8005683341736,P,2200,1,1,6,1,,2,1,,,1,,28,1,01077010100-470-608,,
H,1,781975,100,76000,2,01077010100,01077010100-471,-87.668659278955,34.8010108971396,P,2600,1,2,29,1,,0,2,1,36000,1,5240,37,1,01077010100-471-609,,475156121
H,1,781975,100,76000,2,01077010100,01077010100-471,-87.668659278955,34.8010108971396,P,2600,1,2,25,2,16,12,1,1,40000,1,2310,1,1,01077010100-471-610,,420248007
H,1,45160,100,66000,2,01077010100,01077010100-472,-87.6676402205983,34.8012765296346,P,1500,1,1,25,1,,0,1,1,66000,1,6355,28,1,01077010100-472-611,,545024671
H,1,45160,100,66000,2,01077010100,01077010100-472,-87.6676402205983,34.8012765296346,P,1500,1,2,23,1,,1,1,3,0,1,9920,1,1,01077010100-472-612,,
H,1,975540,100,72100,2,01077010100,01077010100-473,-87.6678640181068,34.8012545931875,P,2500,1,1,33,1,,0,1,1,50000,1,2340,1,1,01077010100-473-613,,133769869
H,1,975540,100,72100,2,01077010100,01077010100-473,-87.6678640181068,34.8012545931875,P,2500,1,2,30,1,,1,1,1,22100,1,5330,17,1,01077010100-473-614,,420166951
H,1,1252576,100,90100,2,01077010100,01077010100-474,-87.6668677441226,34.8017095971744,P,2100,1,2,26,2,16,0,1,1,20000,1,4600,1,1,01077010100-474-615,,892473703
H,1,1252576,100,90100,2,01077010100,01077010100-474,-87.6668677441226,34.8017095971744,P,2100,1,1,27,3,15,1,1,1,70100,1,7410,1,1,01077010100-474-616,,133761866
H,1,970086,100,95000,2,01077010100,01077010100-475,-87.6668520838906,34.8019409785382,P,2500,1,1,26,1,,0,1,1,55000,1,1350,47,1,01077010100-475-617,,441309689
H,1,970086,100,95000,2,01077010100,01077010100-475,-87.6668520838906,34.8019409785382,P,2500,1,2,27,1,,1,1,1,40000,1,3255,47,1,01077010100-475-618,,401888920
H,1,94352,100,80000,2,01077010100,01077010100-476,-87.6614451404462,34.8026992033646,P,1304,1,2,30,1,,0,1,1,40000,1,2310,45,1,01077010100-476-619,,378035158
H,1,94352,100,80000,2,01077010100,01077010100-476,-87.6614451404462,34.8026992033646,P,1304,1,1,27,1,,1,1,1,40000,1,3740,1,1,01077010100-476-620,,607146461
